,Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Distance X,Distance Y,Distance Z
1564,Away,BALL LOST,INTERCEPTION,2,127839,5113.56,127879,5115.16,Player17,,0.74,0.5,0.85,0.57,0.10999999999999999,0.06999999999999995,0.13038404810405294
1565,Home,RECOVERY,INTERCEPTION,2,127889,5115.56,127889,5115.56,Player3,,0.85,0.55,,,,,
1566,Home,PASS,HEAD,2,127891,5115.64,127911,5116.44,Player3,Player12,0.85,0.55,0.81,0.6,0.039999999999999925,0.04999999999999993,0.06403124237432839
1567,Home,PASS,,2,127919,5116.76,127954,5118.16,Player12,Player4,0.82,0.61,0.89,0.75,0.07000000000000006,0.14,0.1565247584249853
1568,Home,PASS,,2,127959,5118.36,128009,5120.36,Player4,Player8,0.89,0.77,0.66,0.94,0.22999999999999998,0.16999999999999993,0.2860069929215018
1569,Home,PASS,,2,128058,5122.32,128088,5123.52,Player8,Player13,0.54,0.91,0.39,0.97,0.15000000000000002,0.05999999999999994,0.16155494421403513
1570,Home,PASS,,2,128222,5128.88,128282,5131.28,Player13,Player14,0.16,0.7,0.2,0.42,0.04000000000000001,0.27999999999999997,0.282842712474619
1571,Away,CHALLENGE,TACKLE-WON,2,128335,5133.4,128335,5133.4,Player27,,0.19,0.5,,,,,
1572,Away,RECOVERY,THEFT,2,128335,5133.4,128335,5133.4,Player27,,0.19,0.5,,,,,
1573,Away,CHALLENGE,TACKLE-FAULT-WON,2,128349,5133.96,128349,5133.96,Player27,,0.21,0.54,,,,,
1574,Away,FAULT RECEIVED,,2,128349,5133.96,128349,5133.96,Player27,,0.21,0.54,,,,,
1575,Home,CHALLENGE,TACKLE-LOST,2,128369,5134.76,128369,5134.76,Player14,,0.21,0.55,,,,,
1576,Home,BALL LOST,THEFT,2,128369,5134.76,128369,5134.76,Player14,,0.21,0.55,,,,,
1577,Home,CHALLENGE,TACKLE-FAULT-LOST,2,128377,5135.08,128377,5135.08,Player14,,0.22,0.55,,,,,
1578,Home,CARD,YELLOW,2,128596,5143.84,128596,5143.84,Player14,,,,,,,,
1579,Away,SET PIECE,FREE KICK,2,129228,5169.12,129228,5169.12,Player16,,,,,,,,
1580,Away,PASS,,2,129235,5169.4,129272,5170.88,Player16,Player21,0.28,0.57,0.39,0.82,0.10999999999999999,0.25,0.27313000567495327
1581,Away,PASS,,2,129377,5175.08,129405,5176.2,Player21,Player17,0.48,0.87,0.52,1.0,0.040000000000000036,0.13,0.13601470508735444
1582,Away,PASS,,2,129412,5176.48,129442,5177.68,Player17,Player15,0.52,1.0,0.36,0.84,0.16000000000000003,0.16000000000000003,0.22627416997969527
1583,Away,PASS,,2,129593,5183.72,129608,5184.32,Player15,Player21,0.4,0.85,0.5,0.82,0.09999999999999998,0.030000000000000027,0.10440306508910549
1584,Away,PASS,,2,129618,5184.72,129630,5185.2,Player21,Player17,0.51,0.83,0.52,1.0,0.010000000000000009,0.17000000000000004,0.17029386365926405
1585,Away,PASS,,2,129678,5187.12,129705,5188.2,Player17,Player18,0.57,0.98,0.73,0.79,0.16000000000000003,0.18999999999999995,0.2483948469674844
1586,Away,PASS,,2,129722,5188.88,129730,5189.2,Player18,Player28,0.74,0.78,0.75,0.84,0.010000000000000009,0.05999999999999994,0.06082762530298214
1587,Away,BALL LOST,INTERCEPTION,2,129764,5190.56,129786,5191.44,Player28,,0.81,0.75,0.85,0.63,0.039999999999999925,0.12,0.12649110640673514
1588,Home,CHALLENGE,TACKLE-WON,2,129778,5191.12,129778,5191.12,Player5,,0.82,0.64,,,,,
1589,Home,RECOVERY,INTERCEPTION,2,129778,5191.12,129778,5191.12,Player5,,0.82,0.64,,,,,
1590,Home,PASS,,2,129788,5191.52,129806,5192.24,Player5,Player2,0.84,0.63,0.88,0.62,0.040000000000000036,0.010000000000000009,0.041231056256176644
1591,Home,BALL LOST,INTERCEPTION,2,129810,5192.4,129868,5194.72,Player2,,0.88,0.62,0.6,0.88,0.28,0.26,0.38209946349085605
1592,Away,RECOVERY,INTERCEPTION,2,129862,5194.48,129862,5194.48,Player17,,0.6,0.88,,,,,
1593,Away,PASS,,2,129869,5194.76,129911,5196.44,Player17,Player16,0.59,0.87,0.53,0.67,0.05999999999999994,0.19999999999999996,0.20880613017821092
1594,Home,CHALLENGE,TACKLE-LOST,2,129912,5196.48,129912,5196.48,Player13,,0.55,0.67,,,,,
1595,Away,PASS,,2,129916,5196.64,129948,5197.92,Player16,Player21,0.53,0.68,0.61,0.73,0.07999999999999996,0.04999999999999993,0.09433981132056597
1596,Away,PASS,,2,129973,5198.92,130043,5201.72,Player21,Player27,0.63,0.71,0.79,0.16,0.16000000000000003,0.5499999999999999,0.5728001396647874
1597,Away,PASS,,2,130177,5207.08,130202,5208.08,Player27,Player23,0.88,0.32,0.84,0.43,0.040000000000000036,0.10999999999999999,0.11704699910719625
1598,Away,PASS,,2,130208,5208.32,130233,5209.32,Player23,Player21,0.84,0.42,0.75,0.44,0.08999999999999997,0.020000000000000018,0.09219544457292884
1599,Away,PASS,,2,130265,5210.6,130285,5211.4,Player21,Player17,0.75,0.47,0.76,0.78,0.010000000000000009,0.31000000000000005,0.31016124838541653
1600,Away,BALL LOST,INTERCEPTION,2,130330,5213.2,130363,5214.52,Player17,,0.84,0.79,0.98,0.49,0.14,0.30000000000000004,0.331058907144937
1601,Home,RECOVERY,INTERCEPTION,2,130361,5214.44,130361,5214.44,Player11,,0.97,0.47,,,,,
1602,Home,PASS,,2,130403,5216.12,130443,5217.72,Player11,Player14,0.91,0.4,0.77,0.26,0.14,0.14,0.19798989873223333
1603,Home,PASS,,2,130510,5220.4,130530,5221.2,Player14,Player12,0.68,0.28,0.65,0.5,0.030000000000000027,0.21999999999999997,0.22203603311174516
1604,Home,PASS,,2,130565,5222.6,130595,5223.8,Player12,Player8,0.59,0.5,0.5,0.66,0.08999999999999997,0.16000000000000003,0.1835755975068582
1605,Home,PASS,,2,130643,5225.72,130675,5227.0,Player8,Player9,0.41,0.69,0.26,0.84,0.14999999999999997,0.15000000000000002,0.21213203435596426
1606,Home,PASS,,2,130763,5230.52,130808,5232.32,Player9,Player12,0.14,0.81,0.29,0.55,0.14999999999999997,0.26,0.30016662039607267
1607,Home,PASS,,2,130839,5233.56,130929,5237.16,Player12,Player8,0.28,0.54,0.16,0.89,0.12000000000000002,0.35,0.37
1608,Home,PASS,,2,131067,5242.68,131142,5245.68,Player8,Player4,0.1,0.95,0.39,0.97,0.29000000000000004,0.020000000000000018,0.2906888370749727
1609,Home,PASS,,2,131191,5247.64,131229,5249.16,Player4,Player3,0.4,0.96,0.54,0.81,0.14,0.1499999999999999,0.20518284528683187
1610,Home,PASS,,2,131256,5250.24,131319,5252.76,Player3,Player7,0.54,0.78,0.45,0.15,0.09000000000000002,0.63,0.6363961030678927
1611,Home,PASS,,2,131399,5255.96,131424,5256.96,Player7,Player14,0.39,0.13,0.31,0.06,0.08000000000000002,0.07,0.10630145812734651
1612,Home,PASS,,2,131429,5257.16,131449,5257.96,Player14,Player7,0.31,0.06,0.37,0.14,0.06,0.08000000000000002,0.1
1613,Home,PASS,,2,131466,5258.64,131479,5259.16,Player7,Player5,0.37,0.15,0.37,0.35,0.0,0.19999999999999998,0.19999999999999998
1614,Home,BALL LOST,INTERCEPTION,2,131534,5261.36,131559,5262.36,Player5,,0.35,0.36,0.19,0.58,0.15999999999999998,0.21999999999999997,0.27202941017470883
1615,Away,RECOVERY,INTERCEPTION,2,131557,5262.28,131557,5262.28,Player15,,0.2,0.57,,,,,
1616,Away,BALL LOST,INTERCEPTION,2,131562,5262.48,131651,5266.04,Player15,,0.2,0.57,0.43,0.37,0.22999999999999998,0.19999999999999996,0.30479501308256335
1617,Away,CHALLENGE,AERIAL-LOST,2,131651,5266.04,131651,5266.04,Player26,,0.43,0.4,,,,,
1618,Home,RECOVERY,INTERCEPTION,2,131671,5266.84,131671,5266.84,Player5,,0.44,0.38,,,,,
1619,Home,PASS,,2,131681,5267.24,131704,5268.16,Player5,Player7,0.44,0.36,0.48,0.19,0.03999999999999998,0.16999999999999998,0.17464249196572978
1620,Home,PASS,,2,131800,5272.0,131822,5272.88,Player7,Player5,0.43,0.1,0.43,0.28,0.0,0.18000000000000002,0.18000000000000002
1621,Home,PASS,,2,131850,5274.0,131873,5274.92,Player5,Player7,0.43,0.24,0.48,0.07,0.04999999999999999,0.16999999999999998,0.1772004514666935
1622,Home,PASS,,2,131905,5276.2,131925,5277.0,Player7,Player2,0.51,0.06,0.69,0.19,0.17999999999999994,0.13,0.22203603311174513
1623,Home,PASS,,2,131945,5277.8,131995,5279.8,Player2,Player3,0.71,0.19,0.74,0.62,0.030000000000000027,0.43,0.4310452412450461
1624,Home,PASS,,2,132048,5281.92,132070,5282.8,Player3,Player4,0.78,0.78,0.68,0.94,0.09999999999999998,0.15999999999999992,0.18867962264113197
1625,Home,PASS,,2,132188,5287.52,132235,5289.4,Player4,Player7,0.57,0.76,0.59,0.14,0.020000000000000018,0.62,0.620322496770833
1626,Home,PASS,,2,132293,5291.72,132320,5292.8,Player7,Player2,0.58,0.12,0.67,0.28,0.09000000000000008,0.16000000000000003,0.18357559750685828
1627,Home,PASS,,2,132365,5294.6,132393,5295.72,Player2,Player12,0.64,0.27,0.53,0.6,0.10999999999999999,0.32999999999999996,0.34785054261852166
1628,Home,PASS,,2,132423,5296.92,132443,5297.72,Player12,Player5,0.53,0.58,0.51,0.45,0.020000000000000018,0.12999999999999995,0.131529464379659
1629,Home,PASS,,2,132450,5298.0,132475,5299.0,Player5,Player12,0.51,0.45,0.46,0.55,0.04999999999999999,0.10000000000000003,0.11180339887498951
1630,Home,PASS,,2,132607,5304.28,132627,5305.08,Player12,Player14,0.25,0.31,0.19,0.13,0.06,0.18,0.18973665961010275
1631,Away,CHALLENGE,AERIAL-WON,2,132728,5309.12,132728,5309.12,Player17,,0.07,0.58,,,,,
1632,Away,RECOVERY,INTERCEPTION,2,132728,5309.12,132728,5309.12,Player17,,0.07,0.58,,,,,
1633,Away,PASS,HEAD,2,132732,5309.28,132775,5311.0,Player17,Player28,0.07,0.58,0.15,0.5,0.07999999999999999,0.07999999999999996,0.11313708498984756
1634,Home,BALL LOST,INTERCEPTION,2,132743,5309.72,132743,5309.72,Player14,,0.21,0.28,0.07,0.61,0.13999999999999999,0.32999999999999996,0.35846896657869837
1635,Away,CHALLENGE,TACKLE-FAULT-WON,2,132875,5315.0,132875,5315.0,Player28,,0.31,0.69,,,,,
1636,Away,FAULT RECEIVED,,2,132875,5315.0,132875,5315.0,Player28,,0.31,0.69,,,,,
1637,Home,CHALLENGE,TACKLE-FAULT-LOST,2,132881,5315.24,132881,5315.24,Player9,,0.32,0.69,,,,,
1638,Away,SET PIECE,FREE KICK,2,133238,5329.52,133238,5329.52,Player16,,,,,,,,
1639,Away,PASS,,2,133242,5329.68,133264,5330.56,Player16,Player21,0.31,0.61,0.35,0.43,0.03999999999999998,0.18,0.18439088914585774
1640,Away,PASS,,2,133317,5332.68,133359,5334.36,Player21,Player27,0.39,0.37,0.56,0.05,0.17000000000000004,0.32,0.3623534186398688
1641,Away,PASS,,2,133403,5336.12,133428,5337.12,Player27,Player21,0.57,0.04,0.49,0.21,0.07999999999999996,0.16999999999999998,0.18788294228055932
1642,Away,PASS,,2,133495,5339.8,133525,5341.0,Player21,Player28,0.53,0.27,0.55,0.5,0.020000000000000018,0.22999999999999998,0.23086792761230387
1643,Away,PASS,,2,133625,5345.0,133678,5347.12,Player28,Player27,0.62,0.59,0.84,0.09,0.21999999999999997,0.5,0.5462600113499065
1644,Away,PASS,,2,133782,5351.28,133825,5353.0,Player27,Player21,0.83,0.02,0.69,0.22,0.14,0.2,0.24413111231467408
1645,Away,PASS,,2,133892,5355.68,133954,5358.16,Player21,Player17,0.71,0.24,0.83,0.8,0.12,0.56,0.5727128425310541
1646,Away,PASS,,2,134012,5360.48,134020,5360.8,Player17,Player28,0.78,0.85,0.71,0.62,0.07000000000000006,0.22999999999999998,0.24041630560342614
1647,Away,SHOT,OFF TARGET-OUT,2,134041,5361.64,134076,5363.04,Player28,,0.73,0.65,1.02,0.64,0.29000000000000004,0.010000000000000009,0.2901723625709382
1648,Home,RECOVERY,,2,134158,5366.32,134158,5366.32,Player11,,1.01,0.59,,,,,
1649,Home,PASS,GOAL KICK,2,134828,5393.12,134886,5395.44,Player11,Player8,0.96,0.52,0.42,0.79,0.54,0.27,0.6037383539249432
1650,Home,BALL LOST,HEAD-INTERCEPTION,2,134887,5395.48,134912,5396.48,Player8,,0.42,0.79,0.25,0.69,0.16999999999999998,0.10000000000000009,0.19723082923316024
1651,Away,CHALLENGE,TACKLE-FAULT-WON,2,134915,5396.6,134915,5396.6,Player17,,0.38,0.85,,,,,
1652,Away,SET PIECE,FREE KICK,2,135085,5403.4,135085,5403.4,Player21,,,,,,,,
1653,Away,PASS,,2,135092,5403.68,135105,5404.2,Player21,Player15,0.37,0.74,0.36,0.79,0.010000000000000009,0.050000000000000044,0.050990195135927896
1654,Away,BALL LOST,INTERCEPTION,2,135125,5405.0,135150,5406.0,Player15,,0.37,0.79,0.48,0.82,0.10999999999999999,0.029999999999999916,0.11401754250991376
1655,Away,RECOVERY,INTERCEPTION,2,135213,5408.52,135213,5408.52,Player15,,0.39,0.94,,,,,
1656,Away,PASS,,2,135217,5408.68,135237,5409.48,Player15,Player28,0.39,0.95,0.48,0.86,0.08999999999999997,0.08999999999999997,0.12727922061357852
1657,Away,PASS,,2,135266,5410.64,135329,5413.16,Player28,Player23,0.49,0.88,0.76,0.95,0.27,0.06999999999999995,0.27892651361962706
1658,Away,PASS,,2,135424,5416.96,135444,5417.76,Player23,Player17,0.87,0.96,0.79,0.87,0.07999999999999996,0.08999999999999997,0.1204159457879229
1659,Away,PASS,,2,135494,5419.76,135524,5420.96,Player17,Player28,0.81,0.79,0.75,0.66,0.06000000000000005,0.13,0.14317821063276356
1660,Away,BALL LOST,INTERCEPTION,2,135531,5421.24,135561,5422.44,Player28,,0.75,0.67,0.87,0.32,0.12,0.35000000000000003,0.37000000000000005
1661,Home,RECOVERY,INTERCEPTION,2,135566,5422.64,135566,5422.64,Player7,,0.88,0.35,,,,,
1662,Home,PASS,,2,135585,5423.4,135595,5423.8,Player7,Player14,0.87,0.3,0.8,0.38,0.06999999999999995,0.08000000000000002,0.10630145812734647
1663,Home,PASS,,2,135727,5429.08,135822,5432.88,Player14,Player9,0.5,0.3,0.28,0.82,0.21999999999999997,0.52,0.5646237685397242
1664,Home,SHOT,OFF TARGET,2,135957,5438.28,136022,5440.88,Player9,,0.16,0.56,0.02,0.59,0.14,0.029999999999999916,0.14317821063276354
1665,Away,RECOVERY,INTERCEPTION,2,136025,5441.0,136025,5441.0,Player25,,0.01,0.62,,,,,
1666,Away,PASS,,2,136210,5448.4,136230,5449.2,Player25,Player21,0.15,0.64,0.28,0.75,0.13000000000000003,0.10999999999999999,0.17029386365926402
1667,Away,PASS,,2,136338,5453.52,136355,5454.2,Player21,Player23,0.53,0.83,0.56,0.98,0.030000000000000027,0.15000000000000002,0.15297058540778358
1668,Away,PASS,,2,136381,5455.24,136413,5456.52,Player23,Player21,0.57,0.98,0.66,0.94,0.09000000000000008,0.040000000000000036,0.09848857801796114
1669,Away,BALL LOST,INTERCEPTION,2,136508,5460.32,136520,5460.8,Player21,,0.73,0.81,0.79,0.58,0.06000000000000005,0.2300000000000001,0.23769728648009436
1670,Home,RECOVERY,INTERCEPTION,2,136519,5460.76,136519,5460.76,Player12,,0.76,0.62,,,,,
1671,Home,PASS,,2,136522,5460.88,136544,5461.76,Player12,Player3,0.76,0.62,0.82,0.68,0.05999999999999994,0.06000000000000005,0.08485281374238571
1672,Home,PASS,,2,136555,5462.2,136598,5463.92,Player3,Player14,0.82,0.67,0.7,0.51,0.12,0.16000000000000003,0.2
1673,Home,PASS,,2,136627,5465.08,136654,5466.16,Player14,Player3,0.7,0.51,0.77,0.6,0.07000000000000006,0.08999999999999997,0.1140175425099138
1674,Home,PASS,,2,136724,5468.96,136754,5470.16,Player3,Player13,0.73,0.6,0.57,0.41,0.16000000000000003,0.19,0.24839484696748443
1675,Home,PASS,,2,136763,5470.52,136778,5471.12,Player13,Player14,0.58,0.41,0.63,0.45,0.050000000000000044,0.040000000000000036,0.06403124237432854
1676,Home,PASS,,2,136789,5471.56,136826,5473.04,Player14,Player7,0.63,0.44,0.74,0.24,0.10999999999999999,0.2,0.22825424421026658
1677,Home,PASS,,2,136906,5476.24,136929,5477.16,Player7,Player2,0.73,0.22,0.83,0.35,0.09999999999999998,0.12999999999999998,0.16401219466856723
1678,Home,PASS,,2,136961,5478.44,136986,5479.44,Player2,Player11,0.81,0.36,0.95,0.53,0.1399999999999999,0.17000000000000004,0.22022715545545238
1679,Home,PASS,,2,137106,5484.24,137146,5485.84,Player11,Player5,0.95,0.47,0.7,0.62,0.25,0.15000000000000002,0.29154759474226505
1680,Home,PASS,,2,137181,5487.24,137199,5487.96,Player5,Player9,0.67,0.59,0.55,0.7,0.12,0.10999999999999999,0.16278820596099705
1681,Home,CHALLENGE,TACKLE-FAULT-WON,2,137211,5488.44,137211,5488.44,Player9,,0.56,0.7,,,,,
1682,Home,FAULT RECEIVED,,2,137211,5488.44,137211,5488.44,Player9,,0.56,0.7,,,,,
1683,Away,CHALLENGE,TACKLE-FAULT-LOST,2,137235,5489.4,137235,5489.4,Player15,,0.55,0.71,,,,,
1684,Away,CARD,YELLOW,2,137263,5490.52,137263,5490.52,Player15,,,,,,,,
1685,Home,SET PIECE,FREE KICK,2,138539,5541.56,138539,5541.56,Player3,,,,,,,,
1686,Home,PASS,,2,138545,5541.8,138577,5543.08,Player3,Player2,0.6,0.73,0.66,0.54,0.06000000000000005,0.18999999999999995,0.19924858845171273
1687,Home,PASS,,2,138647,5545.88,138675,5547.0,Player2,Player14,0.66,0.4,0.49,0.17,0.17000000000000004,0.23,0.28600699292150183
1688,Home,PASS,,2,138684,5547.36,138729,5549.16,Player14,Player12,0.5,0.17,0.57,0.31,0.06999999999999995,0.13999999999999999,0.15652475842498523
1689,Home,PASS,,2,138761,5550.44,138794,5551.76,Player12,Player3,0.56,0.35,0.64,0.63,0.07999999999999996,0.28,0.29120439557122074
1690,Home,PASS,,2,138846,5553.84,138871,5554.84,Player3,Player5,0.62,0.67,0.55,0.57,0.06999999999999995,0.10000000000000009,0.12206555615733707
1691,Home,PASS,,2,138929,5557.16,138954,5558.16,Player5,Player2,0.57,0.56,0.64,0.32,0.07000000000000006,0.24000000000000005,0.25000000000000006
1692,Home,PASS,,2,138986,5559.44,139011,5560.44,Player2,Player7,0.65,0.24,0.57,0.06,0.08000000000000007,0.18,0.1969771560359221
1693,Home,PASS,,2,139029,5561.16,139044,5561.76,Player7,Player12,0.58,0.05,0.57,0.23,0.010000000000000009,0.18,0.18027756377319948
1694,Home,PASS,,2,139089,5563.56,139101,5564.04,Player12,Player13,0.59,0.18,0.51,0.09,0.07999999999999996,0.09,0.12041594578792292
1695,Away,CHALLENGE,TACKLE-FAULT-LOST,2,139110,5564.4,139110,5564.4,Player20,,0.51,0.09,,,,,
1696,Home,CHALLENGE,TACKLE-FAULT-WON,2,139133,5565.32,139133,5565.32,Player13,,0.53,0.09,,,,,
1697,Home,FAULT RECEIVED,,2,139133,5565.32,139133,5565.32,Player13,,0.53,0.09,,,,,
1698,Home,SET PIECE,FREE KICK,2,139568,5582.72,139568,5582.72,Player12,,,,,,,,
1699,Home,PASS,,2,139571,5582.84,139596,5583.84,Player12,Player2,0.52,0.21,0.65,0.26,0.13,0.05000000000000002,0.1392838827718412
1700,Home,PASS,,2,139629,5585.16,139667,5586.68,Player2,Player3,0.66,0.26,0.71,0.54,0.04999999999999993,0.28,0.2844292530665578
1701,Home,PASS,,2,139724,5588.96,139754,5590.16,Player3,Player2,0.71,0.47,0.75,0.19,0.040000000000000036,0.27999999999999997,0.282842712474619
1702,Home,PASS,,2,139782,5591.28,139804,5592.16,Player2,Player7,0.75,0.14,0.66,0.03,0.08999999999999997,0.11000000000000001,0.14212670403551894
1703,Home,PASS,,2,139824,5592.96,139852,5594.08,Player7,Player14,0.66,0.03,0.56,0.15,0.09999999999999998,0.12,0.15620499351813308
1704,Away,CHALLENGE,TACKLE-WON,2,139851,5594.04,139851,5594.04,Player28,,0.61,0.17,,,,,
1705,Away,RECOVERY,THEFT,2,139851,5594.04,139851,5594.04,Player28,,0.61,0.17,,,,,
1706,Home,BALL LOST,INTERCEPTION,2,139857,5594.28,139860,5594.4,Player14,,0.57,0.16,0.62,0.25,0.050000000000000044,0.09,0.10295630140987003
1707,Away,PASS,,2,139867,5594.68,139874,5594.96,Player28,Player21,0.59,0.16,0.57,0.25,0.020000000000000018,0.09,0.09219544457292887
1708,Away,PASS,,2,139898,5595.92,139943,5597.72,Player21,Player26,0.57,0.25,0.71,0.18,0.14,0.07,0.15652475842498528
1709,Away,BALL OUT,,2,140057,5602.28,140112,5604.48,Player26,,0.74,0.45,1.02,0.71,0.28,0.25999999999999995,0.382099463490856
1710,Home,RECOVERY,,2,140135,5605.4,140135,5605.4,Player11,,0.98,0.52,,,,,
1711,Home,PASS,GOAL KICK,2,140478,5619.12,140496,5619.84,Player11,Player7,0.96,0.52,0.84,0.19,0.12,0.33,0.35114099732158877
1712,Home,BALL LOST,INTERCEPTION,2,140619,5624.76,140681,5627.24,Player7,,0.72,0.11,0.42,0.17,0.3,0.06000000000000001,0.3059411708155671
1713,Away,RECOVERY,INTERCEPTION,2,140675,5627.0,140675,5627.0,Player20,,0.41,0.15,,,,,
1714,Away,PASS,,2,140729,5629.16,140744,5629.76,Player20,Player28,0.42,0.04,0.5,0.15,0.08000000000000002,0.10999999999999999,0.13601470508735444
1715,Home,CHALLENGE,TACKLE-FAULT-LOST,2,140893,5635.72,140893,5635.72,Player14,,0.56,0.41,,,,,
1716,Away,CHALLENGE,TACKLE-FAULT-WON,2,140912,5636.48,140912,5636.48,Player28,,0.6,0.45,,,,,
1717,Away,FAULT RECEIVED,,2,140912,5636.48,140912,5636.48,Player28,,0.6,0.45,,,,,
1718,Away,SET PIECE,FREE KICK,2,141137,5645.48,141137,5645.48,Player21,,,,,,,,
1719,Away,PASS,,2,141140,5645.6,141148,5645.92,Player21,Player28,0.61,0.43,0.64,0.43,0.030000000000000027,0.0,0.030000000000000027
1720,Away,PASS,,2,141185,5647.4,141230,5649.2,Player28,Player27,0.66,0.42,0.77,0.06,0.10999999999999999,0.36,0.3764306044943742
1721,Home,CHALLENGE,TACKLE-LOST,2,141404,5656.16,141404,5656.16,Player14,,0.87,0.11,,,,,
1722,Away,PASS,,2,141436,5657.44,141451,5658.04,Player27,Player28,0.86,0.03,0.78,0.13,0.07999999999999996,0.1,0.12806248474865695
1723,Away,BALL OUT,,2,141541,5661.64,141548,5661.92,Player28,,0.79,0.18,1.02,0.33,0.22999999999999998,0.15000000000000002,0.2745906043549196
1724,Home,RECOVERY,,2,141552,5662.08,141552,5662.08,Player11,,0.99,0.42,,,,,
1725,Home,BALL OUT,GOAL KICK,2,142259,5690.36,142394,5695.76,Player11,,0.97,0.47,0.38,1.02,0.59,0.55,0.8065977932030313
1726,Home,CHALLENGE,AERIAL-LOST,2,142394,5695.76,142394,5695.76,Player8,,0.47,0.92,,,,,
1727,Away,SET PIECE,THROW IN,2,142516,5700.64,142516,5700.64,Player17,,,,,,,,
1728,Away,PASS,,2,142526,5701.04,142554,5702.16,Player17,Player21,0.49,1.01,0.44,0.77,0.04999999999999999,0.24,0.24515301344262524
1729,Away,PASS,,2,142615,5704.6,142648,5705.92,Player21,Player16,0.42,0.72,0.32,0.64,0.09999999999999998,0.07999999999999996,0.12806248474865692
1730,Away,PASS,,2,142665,5706.6,142695,5707.8,Player16,Player20,0.32,0.63,0.39,0.35,0.07,0.28,0.28861739379323625
1731,Away,PASS,,2,142715,5708.6,142755,5710.2,Player20,Player27,0.41,0.33,0.6,0.04,0.19,0.29000000000000004,0.34669871646719436
1732,Away,BALL LOST,INTERCEPTION,2,142886,5715.44,142938,5717.52,Player27,,0.72,0.08,0.85,0.32,0.13,0.24,0.2729468812791236
1733,Home,RECOVERY,INTERCEPTION,2,142938,5717.52,142938,5717.52,Player2,,0.85,0.32,,,,,
1734,Home,BALL LOST,CLEARANCE,2,142943,5717.72,143008,5720.32,Player2,,0.85,0.32,0.48,0.34,0.37,0.020000000000000018,0.3705401462729781
1735,Away,RECOVERY,INTERCEPTION,2,143013,5720.52,143013,5720.52,Player16,,0.47,0.37,,,,,
1736,Away,PASS,,2,143130,5725.2,143137,5725.48,Player16,Player18,0.5,0.37,0.61,0.53,0.10999999999999999,0.16000000000000003,0.19416487838947602
1737,Away,BALL LOST,INTERCEPTION,2,143229,5729.16,143247,5729.88,Player18,,0.68,0.3,0.77,0.23,0.08999999999999997,0.06999999999999998,0.11401754250991376
1738,Home,RECOVERY,INTERCEPTION,2,143240,5729.6,143240,5729.6,Player14,,0.74,0.22,,,,,
1739,Home,PASS,,2,143262,5730.48,143297,5731.88,Player14,Player12,0.75,0.22,0.71,0.28,0.040000000000000036,0.060000000000000026,0.07211102550927982
1740,Home,PASS,,2,143361,5734.44,143483,5739.32,Player12,Player13,0.6,0.33,0.19,0.95,0.41,0.6199999999999999,0.7433034373659251
1741,Home,PASS,,2,143578,5743.12,143593,5743.72,Player13,Player4,0.09,0.88,0.14,0.69,0.05000000000000002,0.19000000000000006,0.19646882704388507
1742,Home,BALL LOST,INTERCEPTION,2,143598,5743.92,143618,5744.72,Player4,,0.13,0.69,0.07,0.61,0.06,0.07999999999999996,0.09999999999999996
1743,Away,RECOVERY,BLOCKED,2,143617,5744.68,143617,5744.68,Player16,,0.05,0.62,,,,,
